1.2187,-0.25,0.104278,0.520187,0.85212,-0.0574215
3.59071,-0.25,-6.92397,0.451262,0.190929,-0.871728
-0.799937,-0.25,1.1466,-0.199006,0.718063,0.666919
1.5293,-0.25,-0.0149189,0.608401,0.791408,-0.0593457
-1.22538,-0.25,-0.63142,-0.560841,0.735494,-0.38014
-0.575238,-0.25,0.531827,-0.148126,0.954671,0.258191
4.42621,-0.25,-3.20728,0.179496,0.59756,-0.781475
1.39496,-0.25,1.70098,0.540479,0.575502,0.613743
0.285595,-0.25,0.369957,0.26142,0.854714,0.448467
0.282104,-0.25,0.353961,0.242014,0.969899,0.0269127
0.610272,-0.25,-0.135136,0.362552,0.900017,-0.241919
-0.277306,-0.25,1.24308,-0.0482884,0.806827,0.588811
4.7215,-0.25,-5.18136,0.704369,0.208091,-0.678647
-0.0213254,-0.25,0.879924,-0.0446202,0.894175,0.445489
4.19057,-0.25,-4.18214,0.70427,0.24822,-0.665124
-1.66463,-0.25,-0.162469,-0.721566,0.686495,-0.0898162
-1.4523,-0.25,1.87028,-0.496708,0.563928,0.659748
-1.48659,-0.25,1.54036,-0.508059,0.670933,0.540116
0.561875,-0.25,-1.52556,0.160379,0.768452,-0.619483
0.695499,-0.25,-0.764375,0.331678,0.907384,-0.258153
0.0896677,-0.25,0.459559,0.0245365,0.941212,0.336925
0.588148,-0.25,-0.358012,0.384853,0.900367,-0.203047
-0.1278,-0.25,-0.447693,-0.0931862,0.85999,-0.50173
-1.0631,-0.25,-1.74133,-0.399535,0.665109,-0.630874
-2.133,-0.25,-0.30587,-0.728524,0.683668,-0.0430097
-6.04398,-0.25,-0.0160621,-0.685655,0.713409,0.144658
-1.13428,-0.25,-0.245063,-0.568423,0.822707,-0.00690498
-1.7385,-0.25,-1.48586,-0.656679,0.573183,-0.490136
-0.365479,-0.25,1.49011,-0.225951,0.726468,0.648991
1.36936,-0.25,0.370386,0.604225,0.796377,0.0263676
-0.0395314,-0.25,-1.31281,-0.0835123,0.79722,-0.597884
0.670392,-0.25,-0.603132,0.262874,0.935383,-0.236549
0.398991,-0.25,0.449545,0.145706,0.978823,0.143786
0.116935,-0.25,-0.219513,0.260513,0.964118,0.0510902
0.89045,-0.25,2.25731,0.266628,0.563093,0.782199
-0.237866,-0.25,0.231069,-0.117846,0.98726,0.106909
-1.64008,-0.25,-2.05262,-0.506896,0.559246,-0.655973
8.11517,-0.25,4.02861,0.87369,0.170398,0.455665
0.506732,-0.25,-0.0454075,0.417945,0.907877,-0.0328763
0.652989,-0.25,-1.68546,0.332713,0.768773,-0.546159
2.51287,-0.25,-0.0390687,0.781903,0.62055,-0.0595364
-1.03652,-0.25,-0.447382,-0.618999,0.760307,-0.196908
0.815956,-0.25,1.23139,0.507408,0.637954,0.579268
0.651378,-0.25,-0.136155,0.166556,0.982938,-0.0780512
0.490071,-0.25,-0.158051,0.285999,0.957815,-0.0281907
-0.178155,-0.25,0.777601,-0.0733901,0.947926,0.30992
-0.597698,-0.25,0.530156,-0.231098,0.900064,0.369431
0.997443,-0.25,1.83994,0.327616,0.636632,0.698117
2.0726,-0.25,-1.10975,0.742635,0.595878,-0.305652
3.21546,-0.25,-1.35975,0.790456,0.474389,-0.387472
-0.0843818,-0.25,-0.258951,0.192963,0.96828,-0.158743
-0.824056,-0.25,1.71587,-0.332874,0.602266,0.725583
0.0336167,-0.25,-0.746703,-0.00781827,0.880121,-0.474685
0.349897,-0.25,0.326707,0.0553859,0.994573,0.0880748
-0.242787,-0.25,-0.49535,-0.290152,0.877684,-0.381423
0.303245,-0.25,-2.54646,0.101749,0.525082,-0.844947
0.300722,-0.25,-2.55294,-0.200242,0.244497,-0.948749
0.514249,-0.25,-0.0632579,0.247306,0.968902,0.00833081
-0.80277,-0.25,0.9065,-0.386182,0.772621,0.503905
-1.00236,-0.25,-4.86766,-0.137323,0.270851,-0.952776
-1.57025,-0.25,1.28797,-0.566883,0.696328,0.440195
0.743599,-0.25,0.712405,0.299803,0.851272,0.430644
0.146905,-0.25,-1.32169,0.140012,0.845527,-0.515248
-2.22979,-0.25,-12.2346,-0.199916,0.151557,-0.968021
-0.90987,-0.25,-0.907109,-0.263874,0.879212,-0.396682
0.59639,-0.25,-0.751603,0.198552,0.846788,-0.493484
0.434178,-0.25,0.478239,0.375146,0.925902,0.0443965
5.09568,-0.25,3.14638,0.81043,0.24139,0.533792
0.873394,-0.25,-0.757514,0.479165,0.700472,-0.528905
0.0147745,-0.25,1.72699,0.119227,0.751351,0.649043
-0.0154415,-0.25,-0.369726,-0.0451951,0.994968,-0.0894245
-0.525941,-0.25,1.43636,-0.22105,0.684663,0.694532
1.32185,-0.25,-2.36084,0.422199,0.605395,-0.674718
0.78161,-0.25,0.319939,0.372942,0.897131,0.236791
2.20719,-0.25,1.5474,0.667592,0.547345,0.504713
0.393412,-0.25,2.14268,0.306716,0.650668,0.694662
0.808805,-0.25,-1.6752,0.335253,0.640799,-0.690639
-1.59091,-0.25,-1.04985,-0.754848,0.607835,-0.246457
0.157921,-0.25,0.294927,0.204229,0.956616,0.207787
-2.14555,-0.25,1.4261,-0.671209,0.498215,0.548871
0.379897,-0.25,0.159462,0.282594,0.945268,0.163126
0.00118595,-0.25,-0.107406,0.0246596,0.998559,0.0476646
-0.708563,-0.25,0.935198,-0.399509,0.823458,0.402877
-0.687417,-0.25,-0.877108,-0.283596,0.876446,-0.389121
-0.992241,-0.25,-1.30694,-0.385086,0.67979,-0.624175
-0.756626,-0.25,-0.389732,-0.428598,0.889368,-0.15915
